AGS,Jahr,Anlagen_kumuliert,Nettoleistung_kW_kumuliert,Wind_Density_kW_km2_kumuliert
15085,2022,147,269960,127.91827180500472
15085,2023,147,269960,127.91827180500472
15086,1960,0,0,0
15086,1961,0,0,0
15086,1962,0,0,0
15086,1963,0,0,0
15086,1964,0,0,0
15086,1965,0,0,0
15086,1966,0,0,0
15086,1967,0,0,0
15086,1968,0,0,0
15086,1969,0,0,0
15086,1970,0,0,0
15086,1971,0,0,0
15086,1972,0,0,0
15086,1973,0,0,0
15086,1974,0,0,0
15086,1975,0,0,0
15086,1976,0,0,0
15086,1977,0,0,0
15086,1978,0,0,0
15086,1979,0,0,0
15086,1980,0,0,0
15086,1981,0,0,0
15086,1982,0,0,0
15086,1983,0,0,0
15086,1984,0,0,0
15086,1985,0,0,0
15086,1986,0,0,0
15086,1987,0,0,0
15086,1988,0,0,0
15086,1989,0,0,0
15086,1990,0,0,0
15086,1991,0,0,0
15086,1992,0,0,0
15086,1993,0,0,0
15086,1994,0,0,0
15086,1995,1,500,0.3145920370463583
15086,1996,1,500,0.3145920370463583
15086,1997,1,500,0.3145920370463583
15086,1998,3,1500,0.9437761111390749
15086,1999,3,1500,0.9437761111390749
15086,2000,3,1500,0.9437761111390749
15086,2001,12,9700,6.103085518699351
15086,2002,26,27900,17.554235667186795
15086,2003,36,42750,26.897619167463635
15086,2004,36,42750,26.897619167463635
15086,2005,41,51350,32.308602204661
15086,2006,48,65350,41.11717924195903
15086,2007,59,87350,54.959228871998796
15086,2008,78,125350,78.86822368752203
15086,2009,111,200350,126.05702924447577
15086,2010,113,204350,128.57376554084664
15086,2011,117,210360,132.35516182614387
15086,2012,117,210360,132.35516182614387
15086,2013,117,210360,132.35516182614387
15086,2014,136,259360,163.185181456687
15086,2015,139,268585,168.98940454019228
15086,2016,147,287385,180.81806513313535
15086,2017,149,291985,183.71231187396185
15086,2018,149,291985,183.71231187396185
15086,2019,149,291985,183.71231187396185
15086,2020,149,291985,183.71231187396185
15086,2021,149,291985,183.71231187396185
15086,2022,149,291985,183.71231187396185
15086,2023,149,291985,183.71231187396185
15087,1960,0,0,0
15087,1961,0,0,0
15087,1962,0,0,0
15087,1963,0,0,0
15087,1964,0,0,0
15087,1965,0,0,0
15087,1966,0,0,0
15087,1967,0,0,0
15087,1968,0,0,0
15087,1969,0,0,0
15087,1970,0,0,0
15087,1971,0,0,0
15087,1972,0,0,0
15087,1973,0,0,0
15087,1974,0,0,0
15087,1975,0,0,0
15087,1976,0,0,0
15087,1977,0,0,0
15087,1978,0,0,0
15087,1979,0,0,0
15087,1980,0,0,0
15087,1981,0,0,0
15087,1982,0,0,0
15087,1983,0,0,0
15087,1984,0,0,0
15087,1985,0,0,0
15087,1986,0,0,0
15087,1987,0,0,0
15087,1988,0,0,0
15087,1989,0,0,0
15087,1990,0,0,0
15087,1991,0,0,0
15087,1992,0,0,0
15087,1993,0,0,0
15087,1994,0,0,0
15087,1995,2,450,0.308993778925251
15087,1996,2,450,0.308993778925251
15087,1997,13,6950,4.772237252289988
15087,1998,14,7450,5.115563673318044
15087,1999,47,47210,32.41688067346911
15087,2000,53,53270,36.577996896329154
15087,2001,70,79170,54.36230550558249
15087,2002,79,92470,63.4947883049288
15087,2003,82,96970,66.5847260941813
15087,2004,90,110470,75.85453946193884
15087,2005,104,132470,90.96090198717333
15087,2006,120,158470,108.81387588063228
15087,2007,144,206970,142.11653872035376
15087,2008,150,218470,150.01304640399908
15087,2009,160,233870,160.5875001716632
15087,2010,171,254870,175.0072098548416
15087,2011,179,270370,185.65032890671137
15087,2012,187,286370,196.63677437960916
15087,2013,195,304020,208.75619704189955
15087,2014,202,324820,223.03857615666672
15087,2015,210,344020,236.2223107241441
15087,2016,210,344020,236.2223107241441
15087,2017,210,344020,236.2223107241441
15087,2018,212,351220,241.16621118694812
15087,2019,212,351220,241.16621118694812
15087,2020,214,358120,245.9041157971353
15087,2021,226,400496,275.0017166321052
15087,2022,227,400497,275.0024032849472
15087,2023,232,426297,292.71804660999493
15088,1960,0,0,0
15088,1961,0,0,0
15088,1962,0,0,0
15088,1963,0,0,0
15088,1964,0,0,0
15088,1965,0,0,0
15088,1966,0,0,0
15088,1967,0,0,0
15088,1968,0,0,0
15088,1969,0,0,0
15088,1970,0,0,0
15088,1971,0,0,0
15088,1972,0,0,0
15088,1973,0,0,0
15088,1974,0,0,0
15088,1975,0,0,0
15088,1976,0,0,0
15088,1977,0,0,0
15088,1978,0,0,0
15088,1979,0,0,0
15088,1980,0,0,0
15088,1981,0,0,0
15088,1982,0,0,0
15088,1983,0,0,0
15088,1984,0,0,0
15088,1985,0,0,0
15088,1986,0,0,0
15088,1987,0,0,0
15088,1988,0,0,0
15088,1989,0,0,0
15088,1990,0,0,0
15088,1991,0,0,0
15088,1992,0,0,0
15088,1993,0,0,0
15088,1994,0,0,0
15088,1995,3,1500,1.0413412475268145
15088,1996,7,3500,2.429796244229234
15088,1997,10,5100,3.5405602415911694
15088,1998,11,5600,3.8876739907667743
15088,1999,22,19400,13.468013468013467
15088,2000,35,38900,27.005449685862057
15088,2001,50,65900,45.74959214134472
15088,2002,67,82900,57.55145961331528
15088,2003,89,119000,82.61307230379396
15088,2004,97,132000,91.63802978235968
15088,2005,100,136900,95.03974452428061
15088,2006,103,142900,99.20510951438786
15088,2007,122,179700,124.75268145371238
15088,2008,124,183700,127.52959144711721
15088,2009,156,252100,175.01475233433996
15088,2010,159,256100.6,177.79207886424382
15088,2011,165,268100.6,186.12280884445832
15088,2012,184,306900.6,213.05883578048525
15088,2013,190,322200.6,223.68051650525874
15088,2014,196,338700.6,235.1352702280537
15088,2015,198,344550.6,239.19650109340827
15088,2016,199,346900.6,240.82793571453362
15088,2017,202,354770.6,246.29150612655764
15088,2018,204,359470.6,249.55437536880834
15088,2019,204,359470.6,249.55437536880834
15088,2020,204,359470.6,249.55437536880834
15088,2021,204,359470.6,249.55437536880834
15088,2022,204,359470.6,249.55437536880834
15088,2023,205,364970.6,253.37262660974
15089,1960,0,0,0
15089,1961,0,0,0
15089,1962,0,0,0
15089,1963,0,0,0
15089,1964,0,0,0
15089,1965,0,0,0
15089,1966,0,0,0
15089,1967,0,0,0
15089,1968,0,0,0
15089,1969,0,0,0
15089,1970,0,0,0
15089,1971,0,0,0
15089,1972,0,0,0
15089,1973,0,0,0
15089,1974,0,0,0
15089,1975,0,0,0
15089,1976,0,0,0
15089,1977,0,0,0
15089,1978,0,0,0
15089,1979,0,0,0
15089,1980,0,0,0
15089,1981,0,0,0
15089,1982,0,0,0
15089,1983,0,0,0
15089,1984,0,0,0
15089,1985,0,0,0
15089,1986,0,0,0
15089,1987,0,0,0
15089,1988,0,0,0
15089,1989,0,0,0
15089,1990,0,0,0
15089,1991,0,0,0
15089,1992,0,0,0
15089,1993,0,0,0
15089,1994,0,0,0
15089,1995,3,1500,1.0463096658086928
15089,1996,5,2600,1.8136034207350675
15089,1997,5,2600,1.8136034207350675
15089,1998,8,4350,3.034298030845209
15089,1999,39,29600,20.647177405291536
15089,2000,63,59690,41.636149301413916
15089,2001,105,120940,84.36046065526887
15089,2002,146,186240,129.9098081068073
15089,2003,161,210740,146.9995326483493
15089,2004,167,223040,155.57927190798057
15089,2005,203,283840,197.98969036209292
15089,2006,226,323840,225.89128145032473
15089,2007,235,341340,238.09822755142613
15089,2008,235,341340,238.09822755142613
15089,2009,283,447540,312.1769518906816
15089,2010,283,447540,312.1769518906816
15089,2011,302,489945,341.75612614309335
15089,2012,318,526945,367.5650978997078
15089,2013,331,557595,388.9446920710654
15089,2014,333,562195,392.15337504621203
15089,2015,334,564495,393.75771653378536
15089,2016,345,597035,416.45566088406196
15089,2017,358,631535,440.5207831976619
15089,2018,358,631535,440.5207831976619
15089,2019,359,634835,442.822664462441
15089,2020,373,683435,476.72309763464267
15089,2021,373,683435,476.72309763464267
15089,2022,378,704435,491.37143295596434
15089,2023,378,704435,491.37143295596434
15090,1960,0,0,0
15090,1961,0,0,0
15090,1962,0,0,0
15090,1963,0,0,0
15090,1964,0,0,0
15090,1965,0,0,0
15090,1966,0,0,0
15090,1967,0,0,0
15090,1968,0,0,0
15090,1969,0,0,0
15090,1970,0,0,0
15090,1971,0,0,0
15090,1972,0,0,0
15090,1973,0,0,0
15090,1974,0,0,0
15090,1975,0,0,0
15090,1976,0,0,0
15090,1977,0,0,0
15090,1978,0,0,0
15090,1979,0,0,0
15090,1980,0,0,0
15090,1981,0,0,0
15090,1982,0,0,0
15090,1983,0,0,0
15090,1984,0,0,0
15090,1985,0,0,0
15090,1986,0,0,0
15090,1987,0,0,0
15090,1988,0,0,0
15090,1989,0,0,0
15090,1990,0,0,0
15090,1991,0,0,0
15090,1992,0,0,0
15090,1993,0,0,0
15090,1994,0,0,0
15090,1995,0,0,0
15090,1996,0,0,0
15090,1997,3,1700,0.6978080617354897
15090,1998,4,2200,0.9030457269518103
15090,1999,11,7610,3.1237172645923983
15090,2000,12,8460,3.472621295460143
15090,2001,40,47160,19.35801658320335
15090,2002,86,104020,42.69764387160332
15090,2003,88,108020,44.33954519333388
15090,2004,99,127820,52.466956735900176
15090,2005,105,138620,56.9000903045727
15090,2006,106,140620,57.72104096543798
15090,2007,122,172620,70.8562515392825
15090,2008,151,230620,94.66382070437568
15090,2009,163,254620,104.51522863475905
15090,2010,163,254620,104.51522863475905
15090,2011,163,254620,104.51522863475905
15090,2012,168,267520,109.81036039734013
15090,2013,185,315870,129.6568426237583
15090,2014,222,418495,171.78187340940812
15090,2015,263,542365,222.62745259009935
15090,2016,290,623135,255.78154502914376
15090,2017,320,719885,295.4950332485018
15090,2018,323,726485,298.2041704293572
15090,2019,323,726485,298.2041704293572
15090,2020,334,756085,310.35424021016337
15090,2021,334,756085,310.35424021016337
15090,2022,348,810885,332.8482883178721
15090,2023,352,833285,342.0429357195633
15091,1960,0,0,0
15091,1961,0,0,0
15091,1962,0,0,0
15091,1963,0,0,0
15091,1964,0,0,0
15091,1965,0,0,0
15091,1966,0,0,0
15091,1967,0,0,0
15091,1968,0,0,0
15091,1969,0,0,0
15091,1970,0,0,0
15091,1971,0,0,0
15091,1972,0,0,0
15091,1973,0,0,0
15091,1974,0,0,0
15091,1975,0,0,0
15091,1976,0,0,0
15091,1977,0,0,0
15091,1978,0,0,0
15091,1979,0,0,0
15091,1980,0,0,0
15091,1981,0,0,0
15091,1982,0,0,0
15091,1983,0,0,0
15091,1984,0,0,0
15091,1985,0,0,0
15091,1986,0,0,0
15091,1987,0,0,0
15091,1988,0,0,0
15091,1989,0,0,0
15091,1990,0,0,0
15091,1991,0,0,0
15091,1992,0,0,0
15091,1993,0,0,0
15091,1994,0,0,0
15091,1995,1,270,0.13897753711214972
15091,1996,1,270,0.13897753711214972
15091,1997,3,1270,0.6537091560460376
15091,1998,4,1770,0.9110749655129815
15091,1999,12,11170,5.749552183491527
15091,2000,24,28770,14.808828676727954
15091,2001,27,33270,17.12512096193045
15091,2002,36,49870,25.669665836232987
15091,2003,38,53870,27.72859231196854
15091,2004,38,53870,27.72859231196854
15091,2005,53,78870,40.596882785315735
15091,2006,64,97870,50.37678354505961
15091,2007,89,133020,68.46959995058576
15091,2008,89,133020,68.46959995058576
15091,2009,90,135020,69.49906318845355
15091,2010,90,135020,69.49906318845355
15091,2011,90,135020,69.49906318845355
15091,2012,99,151032,77.74094587082296
15091,2013,99,151032,77.74094587082296
15091,2014,104,162632,83.71183265045605
15091,2015,105,165707,85.29463237867776
15091,2016,113,187947,96.74226358376742
15091,2017,125,218307,112.36951553460025
15091,2018,126,218311.5,112.37183182688547
15091,2019,132,240091.5,123.58268648726553
15091,2020,132,240091.5,123.58268648726553
15091,2021,132,240091.5,123.58268648726553
15091,2022,132,240091.5,123.58268648726553
15091,2023,132,240091.5,123.58268648726553
16051,1960,0,0,0
16051,1961,0,0,0
16051,1962,0,0,0
16051,1963,0,0,0
16051,1964,0,0,0
16051,1965,0,0,0
16051,1966,0,0,0
16051,1967,0,0,0
16051,1968,0,0,0
16051,1969,0,0,0
16051,1970,0,0,0
16051,1971,0,0,0
16051,1972,0,0,0
16051,1973,0,0,0
16051,1974,0,0,0
16051,1975,0,0,0
16051,1976,0,0,0
16051,1977,0,0,0
16051,1978,0,0,0
16051,1979,0,0,0
16051,1980,0,0,0
16051,1981,0,0,0
16051,1982,0,0,0
16051,1983,0,0,0
16051,1984,0,0,0
16051,1985,0,0,0
16051,1986,0,0,0
16051,1987,0,0,0
16051,1988,0,0,0
16051,1989,0,0,0
16051,1990,0,0,0
16051,1991,0,0,0
16051,1992,0,0,0
16051,1993,0,0,0
16051,1994,0,0,0
16051,1995,0,0,0
16051,1996,0,0,0
16051,1997,0,0,0
16051,1998,0,0,0
16051,1999,0,0,0
16051,2000,0,0,0
16051,2001,0,0,0
16051,2002,0,0,0
16051,2003,0,0,0
16051,2004,14,11900,44.08877033085102
16051,2005,15,13900,51.498647697380605
16051,2006,25,33900,125.59742136267644
16051,2007,26,34700,128.56137230928826
16051,2008,26,34700,128.56137230928826
16051,2009,26,34700,128.56137230928826
16051,2010,26,34700,128.56137230928826
16051,2011,26,34700,128.56137230928826
16051,2012,26,34700,128.56137230928826
16051,2013,27,35500,131.5253232559001
16051,2014,34,41100,152.27297988218294
16051,2015,34,41100,152.27297988218294
16051,2016,35,41900,155.23693082879478
16051,2017,35,41900,155.23693082879478
16051,2018,35,41900,155.23693082879478
16051,2019,35,41900,155.23693082879478
16051,2020,35,41900,155.23693082879478
16051,2021,36,47400,175.61409358675112
16051,2022,36,47400,175.61409358675112
16051,2023,36,47400,175.61409358675112
16052,1960,0,0,0
16052,1961,0,0,0
16052,1962,0,0,0
16052,1963,0,0,0
16052,1964,0,0,0
16052,1965,0,0,0
16052,1966,0,0,0
16052,1967,0,0,0
16052,1968,0,0,0
16052,1969,0,0,0
16052,1970,0,0,0
16052,1971,0,0,0
16052,1972,0,0,0
16052,1973,0,0,0
16052,1974,0,0,0
16052,1975,0,0,0
16052,1976,0,0,0
16052,1977,0,0,0
16052,1978,0,0,0
16052,1979,0,0,0
16052,1980,0,0,0
16052,1981,0,0,0
16052,1982,0,0,0
16052,1983,0,0,0
16052,1984,0,0,0
16052,1985,0,0,0
16052,1986,0,0,0
16052,1987,0,0,0
16052,1988,0,0,0
16052,1989,0,0,0
16052,1990,0,0,0
16052,1991,0,0,0
16052,1992,0,0,0
16052,1993,0,0,0
16052,1994,0,0,0
16052,1995,0,0,0
16052,1996,0,0,0
16052,1997,0,0,0
16052,1998,0,0,0
16052,1999,0,0,0
16052,2000,0,0,0
16052,2001,0,0,0
16052,2002,0,0,0
16052,2003,4,6000,39.42699434879747
16052,2004,4,6000,39.42699434879747
16052,2005,4,6000,39.42699434879747
16052,2006,4,6000,39.42699434879747
16052,2007,4,6000,39.42699434879747
16052,2008,4,6000,39.42699434879747
16052,2009,4,6000,39.42699434879747
16052,2010,4,6000,39.42699434879747
16052,2011,4,6000,39.42699434879747
16052,2012,4,6000,39.42699434879747
16052,2013,4,6000,39.42699434879747
16052,2014,4,6000,39.42699434879747
16052,2015,5,8350,54.86923380207649
16052,2016,5,8350,54.86923380207649
16052,2017,6,10650,69.98291496911551
16052,2018,6,10650,69.98291496911551
16052,2019,6,10650,69.98291496911551
16052,2020,6,10650,69.98291496911551
16052,2021,6,10650,69.98291496911551
16052,2022,6,10650,69.98291496911551
16052,2023,6,10650,69.98291496911551
16056,1960,0,0,NA
16056,1961,0,0,NA
16056,1962,0,0,NA
16056,1963,0,0,NA
16056,1964,0,0,NA
16056,1965,0,0,NA
16056,1966,0,0,NA
16056,1967,0,0,NA
16056,1968,0,0,NA
16056,1969,0,0,NA
16056,1970,0,0,NA
16056,1971,0,0,NA
16056,1972,0,0,NA
16056,1973,0,0,NA
16056,1974,0,0,NA
16056,1975,0,0,NA
16056,1976,0,0,NA
16056,1977,0,0,NA
16056,1978,0,0,NA
16056,1979,0,0,NA
16056,1980,0,0,NA
16056,1981,0,0,NA
16056,1982,0,0,NA
16056,1983,0,0,NA
16056,1984,0,0,NA
16056,1985,0,0,NA
16056,1986,0,0,NA
16056,1987,0,0,NA
16056,1988,0,0,NA
16056,1989,0,0,NA
16056,1990,0,0,NA
16056,1991,0,0,NA
16056,1992,0,0,NA
16056,1993,0,0,NA
16056,1994,0,0,NA
16056,1995,0,0,NA
16056,1996,0,0,NA
16056,1997,0,0,NA
16056,1998,1,500,NA
16056,1999,1,500,NA
16056,2000,4,3700,NA
16056,2001,4,3700,NA
16056,2002,6,5800,NA
16056,2003,7,7300,NA
16056,2004,12,15100,NA
16056,2005,15,17500,NA
16056,2006,16,18700,NA
16056,2007,16,18700,NA
16056,2008,16,18700,NA
16056,2009,18,21700,NA
16056,2010,18,21700,NA
16056,2011,18,21700,NA
16056,2012,18,21700,NA
16056,2013,18,21700,NA
16056,2014,19,24200,NA
16056,2015,19,24200,NA
16056,2016,22,32800,NA
16056,2017,23,33600,NA
16056,2018,29,54300,NA
16056,2019,30,58500,NA
16056,2020,31,62700,NA
16056,2021,31,62700,NA
16056,2022,31,62700,NA
16056,2023,31,62700,NA
16061,1960,0,0,0
16061,1961,0,0,0
16061,1962,0,0,0
16061,1963,0,0,0
16061,1964,0,0,0
16061,1965,0,0,0
16061,1966,0,0,0
16061,1967,0,0,0
16061,1968,0,0,0
16061,1969,0,0,0
16061,1970,0,0,0
16061,1971,0,0,0
16061,1972,0,0,0
16061,1973,0,0,0
16061,1974,0,0,0
16061,1975,0,0,0
16061,1976,0,0,0
16061,1977,0,0,0
16061,1978,0,0,0
16061,1979,0,0,0
16061,1980,0,0,0
16061,1981,0,0,0
16061,1982,0,0,0
16061,1983,0,0,0
16061,1984,0,0,0
16061,1985,0,0,0
16061,1986,0,0,0
16061,1987,0,0,0
16061,1988,0,0,0
16061,1989,0,0,0
16061,1990,0,0,0
16061,1991,0,0,0
16061,1992,0,0,0
16061,1993,0,0,0
16061,1994,0,0,0
16061,1995,0,0,0
16061,1996,0,0,0
16061,1997,0,0,0
16061,1998,0,0,0
16061,1999,0,0,0
16061,2000,0,0,0
16061,2001,0,0,0
16061,2002,0,0,0
16061,2003,18,32400,32.68930030772335
16061,2004,18,32400,32.68930030772335
16061,2005,18,32400,32.68930030772335
16061,2006,18,32400,32.68930030772335
16061,2007,18,32400,32.68930030772335
16061,2008,18,32400,32.68930030772335
16061,2009,20,37000,37.330373808202594
16061,2010,27,42600,42.98037633052515
16061,2011,28,44900,45.30091308076477
16061,2012,28,44900,45.30091308076477
16061,2013,33,56400,56.90359683196287
16061,2014,36,63300,63.865207082681735
16061,2015,36,63300,63.865207082681735
16061,2016,36,63300,63.865207082681735
16061,2017,36,63300,63.865207082681735
16061,2018,42,84000,84.75003783483832
16061,2019,42,84000,84.75003783483832
16061,2020,42,84000,84.75003783483832
16061,2021,42,84000,84.75003783483832
16061,2022,42,84000,84.75003783483832
16061,2023,42,84000,84.75003783483832
16062,1960,0,0,0
16062,1961,0,0,0
16062,1962,0,0,0
16062,1963,0,0,0
16062,1964,0,0,0
16062,1965,0,0,0
16062,1966,0,0,0
16062,1967,0,0,0
16062,1968,0,0,0
16062,1969,0,0,0
16062,1970,0,0,0
16062,1971,0,0,0
16062,1972,0,0,0
16062,1973,0,0,0
16062,1974,0,0,0
16062,1975,0,0,0
16062,1976,0,0,0
16062,1977,0,0,0
16062,1978,0,0,0
16062,1979,0,0,0
16062,1980,0,0,0
16062,1981,0,0,0
16062,1982,0,0,0
16062,1983,0,0,0
16062,1984,0,0,0
16062,1985,0,0,0
16062,1986,0,0,0
16062,1987,0,0,0
16062,1988,0,0,0
16062,1989,0,0,0
16062,1990,0,0,0
16062,1991,0,0,0
16062,1992,0,0,0
16062,1993,0,0,0
16062,1994,0,0,0
16062,1995,0,0,0
16062,1996,0,0,0
16062,1997,0,0,0
16062,1998,3,4500,6.303403838072559
16062,1999,5,7500,10.505673063454266
16062,2000,5,7500,10.505673063454266
16062,2001,7,9500,13.307185880375403
16062,2002,7,9500,13.307185880375403
16062,2003,8,11000,15.408320493066256
16062,2004,8,11000,15.408320493066256
16062,2005,8,11000,15.408320493066256
16062,2006,9,13000,18.209833309987395
16062,2007,9,13000,18.209833309987395
16062,2008,9,13000,18.209833309987395
16062,2009,9,13000,18.209833309987395
16062,2010,10,15000,21.01134612690853
16062,2011,10,15000,21.01134612690853
16062,2012,10,15000,21.01134612690853
16062,2013,10,15000,21.01134612690853
16062,2014,12,19600,27.454825605827146
16062,2015,12,19600,27.454825605827146
16062,2016,14,25600,35.85936405659056
16062,2017,26,60670,84.9838913013027
16062,2018,31,75670,105.99523742821124
16062,2019,32,80170,112.2986412662838
16062,2020,33,83670,117.20128869589578
16062,2021,33,83670,117.20128869589578
16062,2022,33,83670,117.20128869589578
16062,2023,33,83670,117.20128869589578
16063,1960,0,0,0
16063,1961,0,0,0
16063,1962,0,0,0
16063,1963,0,0,0
16063,1964,0,0,0
16063,1965,0,0,0
16063,1966,0,0,0
16063,1967,0,0,0
16063,1968,0,0,0
16063,1969,0,0,0
16063,1970,0,0,0
16063,1971,0,0,0
16063,1972,0,0,0
16063,1973,0,0,0
16063,1974,0,0,0
16063,1975,0,0,0
16063,1976,0,0,0
16063,1977,0,0,0
16063,1978,0,0,0
16063,1979,0,0,0
16063,1980,0,0,0
16063,1981,0,0,0
16063,1982,0,0,0
16063,1983,0,0,0
16063,1984,0,0,0
16063,1985,0,0,0
16063,1986,0,0,0
16063,1987,0,0,0
16063,1988,0,0,0
16063,1989,0,0,0
16063,1990,0,0,0
16063,1991,0,0,0
16063,1992,0,0,0
16063,1993,0,0,0
16063,1994,0,0,0
16063,1995,0,0,0
16063,1996,0,0,0
16063,1997,1,500,0.3646574043685957
16063,1998,10,5500,4.011231448054552
16063,1999,17,9600,7.001422163877037
16063,2000,24,14670,10.699048244174596
16063,2001,25,15420,11.246034350727491
16063,2002,28,18020,13.14225285344419
16063,2003,29,19520,14.236225066549975
16063,2004,29,19520,14.236225066549975
16063,2005,29,19520,14.236225066549975
16063,2006,30,21520,15.694854684024358
16063,2007,33,27520,20.070743536447505
16063,2008,33,27520,20.070743536447505
16063,2009,37,35520,25.905262006345037
16063,2010,39,39520,28.822521241293803
16063,2011,39,39520,28.822521241293803
16063,2012,45,48520,35.386354519928524
16063,2013,45,48520,35.386354519928524
16063,2014,45,48520,35.386354519928524
16063,2015,56,82570,60.21952375742989
16063,2016,58,88920,64.85067279291106
16063,2017,59,88925,64.85431936695474
16063,2018,59,88925,64.85431936695474
16063,2019,60,93125,67.91744156365094
16063,2020,60,93125,67.91744156365094
16063,2021,60,93125,67.91744156365094
16063,2022,60,93125,67.91744156365094
16063,2023,60,93125,67.91744156365094
16064,1960,0,0,0
16064,1961,0,0,0
16064,1962,0,0,0
16064,1963,0,0,0
16064,1964,0,0,0
16064,1965,0,0,0
16064,1966,0,0,0
16064,1967,0,0,0
16064,1968,0,0,0
16064,1969,0,0,0
16064,1970,0,0,0
16064,1971,0,0,0
16064,1972,0,0,0
16064,1973,0,0,0
16064,1974,0,0,0
16064,1975,0,0,0
16064,1976,0,0,0
16064,1977,0,0,0
16064,1978,0,0,0
16064,1979,0,0,0
16064,1980,0,0,0
16064,1981,0,0,0
16064,1982,0,0,0
16064,1983,0,0,0
16064,1984,0,0,0
16064,1985,0,0,0
16064,1986,0,0,0
16064,1987,0,0,0
16064,1988,0,0,0
16064,1989,0,0,0
16064,1990,0,0,0
16064,1991,0,0,0
16064,1992,0,0,0
16064,1993,0,0,0
16064,1994,0,0,0
16064,1995,1,600,0.6440532417346501
16064,1996,1,600,0.6440532417346501
16064,1997,1,600,0.6440532417346501
16064,1998,3,1600,1.7174753112924002
16064,1999,4,2900,3.112924001717475
16064,2000,7,4700,5.045083726921425
16064,2001,19,22700,24.366680978960925
16064,2002,34,42500,45.62043795620438
16064,2003,40,52700,56.56934306569343
